species,tas_score,habitat_label,total_n,r_terr,r_aqua,r_anim,r_plant,tas_score_raw
Mesosutterella multiformis,0.6362773029439696,Mostly Terrestrial,9999,1,0,0,0,0.6362773029439696
Turicimonas muris,0.847001620745543,Terrestrial Specialist,9999,1,0,0,0,0.847001620745543
Prevotella histicola,0.9016822429906541,Terrestrial Specialist,9999,1,0,0,0,0.9016822429906541
Bifidobacterium pseudolongum,0.8954171562867215,Terrestrial Specialist,9999,1,0,0,0,0.8954171562867215
Dialister pneumosintes,0.9061277705345501,Terrestrial Specialist,9999,1,0,0,0,0.9061277705345501
Bifidobacterium saguini,0.9104148278905559,Terrestrial Specialist,9999,1,0,0,0,0.9104148278905559
Faecalibacillus faecis,0.782413235029671,Mostly Terrestrial,9999,1,0,0,0,0.782413235029671
Streptococcus suis,0.8,Terrestrial Specialist,9999,1,0,0,0,0.8
Stenotrophomonas rhizophila,0.4960649286768323,Mostly Terrestrial,9999,1,0,0,0,0.4960649286768323
Stenotrophomonas bentonitica,0.4960649286768323,Mostly Terrestrial,9999,1,0,0,0,0.4960649286768323
Bacteroides ovatus,0.8837571354436949,Terrestrial Specialist,9999,1,0,0,0,0.8837571354436949
Alistipes communis,0.8510358434725419,Terrestrial Specialist,9999,1,0,0,0,0.8510358434725419
Ruminococcus callidus,0.7517405331974868,Mostly Terrestrial,9999,1,0,0,0,0.7517405331974868
Enterococcus faecalis,0.756060890809998,Mostly Terrestrial,9999,1,0,0,0,0.756060890809998
Anaerostipes caccae,0.9022556390977443,Terrestrial Specialist,9999,1,0,0,0,0.9022556390977443
Phascolarctobacterium succinatutens,0.7615101289134439,Mostly Terrestrial,9999,1,0,0,0,0.7615101289134439
Prevotella nigrescens,0.9009972801450591,Terrestrial Specialist,9999,1,0,0,0,0.9009972801450591
Lactococcus raffinolactis,0.13792603335750545,Mostly Terrestrial,9999,1,0,0,0,0.13792603335750545
Phocaeicola coprophilus,0.6661466458658347,Mostly Terrestrial,9999,1,0,0,0,0.6661466458658347
Streptococcus sanguinis,0.8741686140571634,Terrestrial Specialist,9999,1,0,0,0,0.8741686140571634
Coprococcus comes,0.8534904805077063,Terrestrial Specialist,9999,1,0,0,0,0.8534904805077063
Tannerella forsythia,0.9373855120732721,Terrestrial Specialist,9999,1,0,0,0,0.9373855120732721
Peptoniphilus lacrimalis,0.9054636951833213,Terrestrial Specialist,9999,1,0,0,0,0.9054636951833213
Faecalibaculum rodentium,0.8682959945689069,Terrestrial Specialist,9999,1,0,0,0,0.8682959945689069
Intestinimonas butyriciproducens,0.9591764912898119,Terrestrial Specialist,9999,1,0,0,0,0.9591764912898119
Bacteroides intestinalis,0.8481746844080518,Terrestrial Specialist,9999,1,0,0,0,0.8481746844080518
Pseudomonas psychrotolerans,0.49656236845797674,Mostly Terrestrial,9999,1,0,0,0,0.49656236845797674
Pseudomonas rhizoryzae,0.49656236845797674,Mostly Terrestrial,9999,1,0,0,0,0.49656236845797674
Allisonella histaminiformans,0.8655231560891937,Terrestrial Specialist,9999,1,0,0,0,0.8655231560891937
Intestinibacter bartlettii,0.6467713787085515,Mostly Terrestrial,9999,1,0,0,0,0.6467713787085515
Parabacteroides johnsonii,0.8084003574620197,Terrestrial Specialist,9999,1,0,0,0,0.8084003574620197
Peptoniphilus coxii,0.8966346153846154,Terrestrial Specialist,9999,1,0,0,0,0.8966346153846154
Ezakiella coagulans,0.8701254662597491,Terrestrial Specialist,9999,1,0,0,0,0.8701254662597491
Bacteroides graminisolvens,-0.08551967709384461,Generalist,9999,0,1,0,0,-0.08551967709384461
Ligilactobacillus apodemi,0.9324820710162672,Terrestrial Specialist,9999,1,0,0,0,0.9324820710162672
Streptococcus agalactiae,0.7639978114171074,Mostly Terrestrial,9999,1,0,0,0,0.7639978114171074
Prevotella intermedia,0.8652700018060323,Terrestrial Specialist,9999,1,0,0,0,0.8652700018060323
Prevotella pallens,0.8966599003506183,Terrestrial Specialist,9999,1,0,0,0,0.8966599003506183
Citrobacter freundii,0.4366444366444366,Mostly Terrestrial,9999,1,0,0,0,0.4366444366444366
Citrobacter cronae,0.4366444366444366,Mostly Terrestrial,9999,1,0,0,0,0.4366444366444366
Citrobacter werkmanii,0.4366444366444366,Mostly Terrestrial,9999,1,0,0,0,0.4366444366444366
Barnesiella intestinihominis,0.7677463818056512,Mostly Terrestrial,9999,1,0,0,0,0.7677463818056512
Campylobacter concisus,0.9345238095238096,Terrestrial Specialist,9999,1,0,0,0,0.9345238095238096
Lactobacillus amylovorus,0.7123602892833663,Mostly Terrestrial,9999,1,0,0,0,0.7123602892833663
Exiguobacterium indicum,0.1440083181700026,Mostly Terrestrial,9999,1,0,0,0,0.1440083181700026
Granulicatella elegans,0.8671378091872792,Terrestrial Specialist,9999,1,0,0,0,0.8671378091872792
Capnocytophaga sputigena,0.8597634150522886,Terrestrial Specialist,9999,1,0,0,0,0.8597634150522886
Clostridium paraputrificum,0.5270270270270271,Mostly Terrestrial,9999,1,0,0,0,0.5270270270270271
Acinetobacter variabilis,0.2104059462550028,Mostly Terrestrial,9999,1,0,0,0,0.2104059462550028
Corynebacterium durum,0.8476257973068747,Terrestrial Specialist,9999,1,0,0,0,0.8476257973068747
Gemella haemolysans,0.9013919168203925,Terrestrial Specialist,9999,1,0,0,0,0.9013919168203925
Peptostreptococcus anaerobius,0.90177909562639,Terrestrial Specialist,9999,1,0,0,0,0.90177909562639
Bifidobacterium ruminantium,0.8687607573149743,Terrestrial Specialist,9999,1,0,0,0,0.8687607573149743
Streptococcus pneumoniae,0.8689655172413794,Terrestrial Specialist,9999,1,0,0,0,0.8689655172413794
Streptococcus mitis,0.8689655172413794,Terrestrial Specialist,9999,1,0,0,0,0.8689655172413794
Streptococcus pseudopneumoniae,0.8689655172413794,Terrestrial Specialist,9999,1,0,0,0,0.8689655172413794
Neisseria flavescens,0.8653530377668309,Terrestrial Specialist,9999,1,0,0,0,0.8653530377668309
Gardnerella vaginalis,0.8495486459378134,Terrestrial Specialist,9999,1,0,0,0,0.8495486459378134
Delftia tsuruhatensis,0.16327555890479778,Mostly Terrestrial,9999,1,0,0,0,0.16327555890479778
Delftia lacustris,0.16327555890479778,Mostly Terrestrial,9999,1,0,0,0,0.16327555890479778
Prevotella disiens,0.9243466299862447,Terrestrial Specialist,9999,1,0,0,0,0.9243466299862447
Butyricicoccus faecihominis,0.9123672230652503,Terrestrial Specialist,9999,1,0,0,0,0.9123672230652503
Roseburia hominis,0.895293315143247,Terrestrial Specialist,9999,1,0,0,0,0.895293315143247
Micrococcus luteus,0.36580310880829026,Mostly Terrestrial,9999,1,0,0,0,0.36580310880829026
Micrococcus endophyticus,0.36580310880829026,Mostly Terrestrial,9999,1,0,0,0,0.36580310880829026
Micrococcus yunnanensis,0.36580310880829026,Mostly Terrestrial,9999,1,0,0,0,0.36580310880829026
Streptococcus rubneri,0.9254119687771033,Terrestrial Specialist,9999,1,0,0,0,0.9254119687771033
Streptococcus australis,0.9254119687771033,Terrestrial Specialist,9999,1,0,0,0,0.9254119687771033
Bacteroides oleiciplenus,0.9293286219081272,Terrestrial Specialist,9999,1,0,0,0,0.9293286219081272
Anaerostipes hadrus,0.8908230522224101,Terrestrial Specialist,9999,1,0,0,0,0.8908230522224101
Enterococcus faecium,0.7473069198466313,Mostly Terrestrial,9999,1,0,0,0,0.7473069198466313
Enterococcus thailandicus,0.7473069198466313,Mostly Terrestrial,9999,1,0,0,0,0.7473069198466313
Enterococcus hirae,0.7473069198466313,Mostly Terrestrial,9999,1,0,0,0,0.7473069198466313
Enterococcus lactis,0.7473069198466313,Mostly Terrestrial,9999,1,0,0,0,0.7473069198466313
Enterococcus durans,0.7473069198466313,Mostly Terrestrial,9999,1,0,0,0,0.7473069198466313
Fournierella massiliensis,0.8586618681498446,Terrestrial Specialist,9999,1,0,0,0,0.8586618681498446
Sediminibacterium goheungense,-0.10617237837333082,Mostly Aquatic,9999,0,1,0,0,-0.10617237837333082
Fusobacterium varium,0.6648465449067973,Mostly Terrestrial,9999,1,0,0,0,0.6648465449067973
Blastomonas natatoria,-0.03322151282328753,Generalist,9999,0,1,0,0,-0.03322151282328753
Sphingomonas ursincola,-0.03322151282328753,Generalist,9999,0,1,0,0,-0.03322151282328753
Faecalimonas umbilicata,0.8352897335569218,Terrestrial Specialist,9999,1,0,0,0,0.8352897335569218
Anaerotruncus colihominis,0.9321584233465985,Terrestrial Specialist,9999,1,0,0,0,0.9321584233465985
Megamonas rupellensis,0.5061485489424495,Mostly Terrestrial,9999,1,0,0,0,0.5061485489424495
Campylobacter ureolyticus,0.8850067842605156,Terrestrial Specialist,9999,1,0,0,0,0.8850067842605156
Fusicatenibacter saccharivorans,0.8568093385214007,Terrestrial Specialist,9999,1,0,0,0,0.8568093385214007
Duncaniella dubosii,0.8480400064526536,Terrestrial Specialist,9999,1,0,0,0,0.8480400064526536
Xanthomonas nasturtii,0.5935114503816795,Mostly Terrestrial,9999,1,0,0,0,0.5935114503816795
Xanthomonas prunicola,0.5935114503816795,Mostly Terrestrial,9999,1,0,0,0,0.5935114503816795
Xanthomonas campestris,0.5935114503816795,Mostly Terrestrial,9999,1,0,0,0,0.5935114503816795
Xanthomonas oryzae,0.5935114503816795,Mostly Terrestrial,9999,1,0,0,0,0.5935114503816795
Xanthomonas fragariae,0.5935114503816795,Mostly Terrestrial,9999,1,0,0,0,0.5935114503816795
Xanthomonas axonopodis,0.5935114503816795,Mostly Terrestrial,9999,1,0,0,0,0.5935114503816795
Xanthomonas populi,0.5935114503816795,Mostly Terrestrial,9999,1,0,0,0,0.5935114503816795
Xanthomonas arboricola,0.5935114503816795,Mostly Terrestrial,9999,1,0,0,0,0.5935114503816795
Xanthomonas bromi,0.5935114503816795,Mostly Terrestrial,9999,1,0,0,0,0.5935114503816795
Xanthomonas cucurbitae,0.5935114503816795,Mostly Terrestrial,9999,1,0,0,0,0.5935114503816795
Xanthomonas hortorum,0.5935114503816795,Mostly Terrestrial,9999,1,0,0,0,0.5935114503816795
Xanthomonas pisi,0.5935114503816795,Mostly Terrestrial,9999,1,0,0,0,0.5935114503816795
Xanthomonas vasicola,0.5935114503816795,Mostly Terrestrial,9999,1,0,0,0,0.5935114503816795
Xanthomonas vesicatoria,0.5935114503816795,Mostly Terrestrial,9999,1,0,0,0,0.5935114503816795
Xanthomonas euvesicatoria,0.5935114503816795,Mostly Terrestrial,9999,1,0,0,0,0.5935114503816795
Xanthomonas floridensis,0.5935114503816795,Mostly Terrestrial,9999,1,0,0,0,0.5935114503816795
Xanthomonas melonis,0.5935114503816795,Mostly Terrestrial,9999,1,0,0,0,0.5935114503816795
Xanthomonas dyei,0.5935114503816795,Mostly Terrestrial,9999,1,0,0,0,0.5935114503816795
Xanthomonas perforans,0.5935114503816795,Mostly Terrestrial,9999,1,0,0,0,0.5935114503816795
Paraclostridium benzoelyticum,0.40103652517275423,Mostly Terrestrial,9999,1,0,0,0,0.40103652517275423
Clostridium chauvoei,0.660377358490566,Mostly Terrestrial,9999,1,0,0,0,0.660377358490566
Clostridium septicum,0.660377358490566,Mostly Terrestrial,9999,1,0,0,0,0.660377358490566
Cutibacterium granulosum,0.5268072289156627,Mostly Terrestrial,9999,1,0,0,0,0.5268072289156627
Lysobacter brunescens,0.30621610346266176,Mostly Terrestrial,9999,1,0,0,0,0.30621610346266176
Bacteroides cellulosilyticus,0.8354408453143946,Terrestrial Specialist,9999,1,0,0,0,0.8354408453143946
Campylobacter gracilis,0.9022426682001151,Terrestrial Specialist,9999,1,0,0,0,0.9022426682001151
Mesorhizobium carmichaelinearum,0.5924647401124372,Mostly Terrestrial,9999,1,0,0,0,0.5924647401124372
Mesorhizobium waimense,0.5924647401124372,Mostly Terrestrial,9999,1,0,0,0,0.5924647401124372
Mesorhizobium atlanticum,0.5924647401124372,Mostly Terrestrial,9999,1,0,0,0,0.5924647401124372
Mesorhizobium huakuii,0.5924647401124372,Mostly Terrestrial,9999,1,0,0,0,0.5924647401124372
Mesorhizobium silamurunense,0.5924647401124372,Mostly Terrestrial,9999,1,0,0,0,0.5924647401124372
Mesorhizobium amorphae,0.5924647401124372,Mostly Terrestrial,9999,1,0,0,0,0.5924647401124372
Mesorhizobium shonense,0.5924647401124372,Mostly Terrestrial,9999,1,0,0,0,0.5924647401124372
Mesorhizobium plurifarium,0.5924647401124372,Mostly Terrestrial,9999,1,0,0,0,0.5924647401124372
Mesorhizobium opportunistum,0.5924647401124372,Mostly Terrestrial,9999,1,0,0,0,0.5924647401124372
Mesorhizobium erdmanii,0.5924647401124372,Mostly Terrestrial,9999,1,0,0,0,0.5924647401124372
Mesorhizobium septentrionale,0.5924647401124372,Mostly Terrestrial,9999,1,0,0,0,0.5924647401124372
Curtobacterium flaccumfaciens,0.589010989010989,Mostly Terrestrial,9999,1,0,0,0,0.589010989010989
Curtobacterium pusillum,0.589010989010989,Mostly Terrestrial,9999,1,0,0,0,0.589010989010989
Curtobacterium oceanosedimentum,0.589010989010989,Mostly Terrestrial,9999,1,0,0,0,0.589010989010989
Curtobacterium albidum,0.589010989010989,Mostly Terrestrial,9999,1,0,0,0,0.589010989010989
Curtobacterium citreum,0.589010989010989,Mostly Terrestrial,9999,1,0,0,0,0.589010989010989
Actinomyces massiliensis,0.8403962575674188,Terrestrial Specialist,9999,1,0,0,0,0.8403962575674188
Fannyhessea vaginae,0.8197094346227901,Terrestrial Specialist,9999,1,0,0,0,0.8197094346227901
Negativicoccus succinicivorans,0.8873239436619718,Terrestrial Specialist,9999,1,0,0,0,0.8873239436619718
Stenotrophomonas maltophilia,0.27383255042829513,Mostly Terrestrial,9999,1,0,0,0,0.27383255042829513
Stenotrophomonas pavanii,0.27383255042829513,Mostly Terrestrial,9999,1,0,0,0,0.27383255042829513
Oribacterium sinus,0.9370813882687234,Terrestrial Specialist,9999,1,0,0,0,0.9370813882687234
Solibacillus isronensis,0.6918714555765596,Mostly Terrestrial,9999,1,0,0,0,0.6918714555765596
Corynebacterium propinquum,0.7587752053771472,Mostly Terrestrial,9999,1,0,0,0,0.7587752053771472
Klebsiella variicola,0.5748492678725238,Mostly Terrestrial,9999,1,0,0,0,0.5748492678725238
Corynebacterium kroppenstedtii,0.5967897271268058,Mostly Terrestrial,9999,1,0,0,0,0.5967897271268058
Lactobacillus helveticus,0.7516438098816457,Mostly Terrestrial,9999,1,0,0,0,0.7516438098816457
Lactobacillus gallinarum,0.7516438098816457,Mostly Terrestrial,9999,1,0,0,0,0.7516438098816457
Blautia stercoris,0.8310577098124886,Terrestrial Specialist,9999,1,0,0,0,0.8310577098124886
Butyrivibrio crossotus,0.7945609945609947,Mostly Terrestrial,9999,1,0,0,0,0.7945609945609947
Peptoniphilus vaginalis,0.9258165107500411,Terrestrial Specialist,9999,1,0,0,0,0.9258165107500411
Roseburia faecis,0.9166262724188076,Terrestrial Specialist,9999,1,0,0,0,0.9166262724188076
Paeniclostridium sordellii,0.5715704355227692,Mostly Terrestrial,9999,1,0,0,0,0.5715704355227692
Acinetobacter seifertii,0.2256312788487646,Mostly Terrestrial,9999,1,0,0,0,0.2256312788487646
Acinetobacter pittii,0.2256312788487646,Mostly Terrestrial,9999,1,0,0,0,0.2256312788487646
Staphylococcus auricularis,0.740997464074387,Mostly Terrestrial,9999,1,0,0,0,0.740997464074387
Acinetobacter nosocomialis,0.2256312788487646,Mostly Terrestrial,9999,1,0,0,0,0.2256312788487646
Acinetobacter calcoaceticus,0.2256312788487646,Mostly Terrestrial,9999,1,0,0,0,0.2256312788487646
Acinetobacter oleivorans,0.2256312788487646,Mostly Terrestrial,9999,1,0,0,0,0.2256312788487646
Anaerococcus senegalensis,0.855282738095238,Terrestrial Specialist,9999,1,0,0,0,0.855282738095238
Lactobacillus jensenii,0.8639328984156571,Terrestrial Specialist,9999,1,0,0,0,0.8639328984156571
Lactobacillus mulieris,0.8639328984156571,Terrestrial Specialist,9999,1,0,0,0,0.8639328984156571
Gardnerella piotii,0.81104599538270294,Terrestrial Specialist,9999,1,0,0,0,0.81104599538270294
Gardnerella swidsinskii,0.81104599538270294,Terrestrial Specialist,9999,1,0,0,0,0.81104599538270294
Enterovibrio coralii,-0.06718382047374985,Generalist,9999,0,1,0,0,-0.06718382047374985
Comamonas testosteroni,-0.05674625208217656,Generalist,9999,0,1,0,0,-0.05674625208217656
Comamonas thiooxydans,-0.05674625208217656,Generalist,9999,0,1,0,0,-0.05674625208217656
Bacteroides caecimuris,0.9107173875282265,Terrestrial Specialist,9999,1,0,0,0,0.9107173875282265
Megasphaera hexanoica,0.753516409912927,Mostly Terrestrial,9999,1,0,0,0,0.753516409912927
Sellimonas intestinalis,0.9012787723785166,Terrestrial Specialist,9999,1,0,0,0,0.9012787723785166
Leuconostoc litchii,0.39809523809523806,Mostly Terrestrial,9999,1,0,0,0,0.39809523809523806
Leuconostoc mesenteroides,0.39809523809523806,Mostly Terrestrial,9999,1,0,0,0,0.39809523809523806
Leuconostoc suionicum,0.39809523809523806,Mostly Terrestrial,9999,1,0,0,0,0.39809523809523806
Prevotella denticola,0.9226666666666666,Terrestrial Specialist,9999,1,0,0,0,0.9226666666666666
Lacticaseibacillus rhamnosus,0.6929244337542593,Mostly Terrestrial,9999,1,0,0,0,0.6929244337542593
Lacticaseibacillus casei,0.6929244337542593,Mostly Terrestrial,9999,1,0,0,0,0.6929244337542593
Lacticaseibacillus chiayiensis,0.6929244337542593,Mostly Terrestrial,9999,1,0,0,0,0.6929244337542593
Lacticaseibacillus zeae,0.6929244337542593,Mostly Terrestrial,9999,1,0,0,0,0.6929244337542593
Merdimonas faecis,0.8156081206928664,Terrestrial Specialist,9999,1,0,0,0,0.8156081206928664
Prevotella buccae,0.8910658307210031,Terrestrial Specialist,9999,1,0,0,0,0.8910658307210031
Weissella cibaria,0.5692128732066692,Mostly Terrestrial,9999,1,0,0,0,0.5692128732066692
Duncaniella muris,0.9145514740658994,Terrestrial Specialist,9999,1,0,0,0,0.9145514740658994
Streptococcus pasteurianus,0.6739766081871345,Mostly Terrestrial,9999,1,0,0,0,0.6739766081871345
Streptococcus macedonicus,0.6739766081871345,Mostly Terrestrial,9999,1,0,0,0,0.6739766081871345
Enterocloster lavalensis,0.9336511720301947,Terrestrial Specialist,9999,1,0,0,0,0.9336511720301947
Alloscardovia omnicolens,0.9041065482796894,Terrestrial Specialist,9999,1,0,0,0,0.9041065482796894
Campylobacter hominis,0.9423237206201035,Terrestrial Specialist,9999,1,0,0,0,0.9423237206201035
Lactobacillus equicursoris,0.6630141907670198,Mostly Terrestrial,9999,1,0,0,0,0.6630141907670198
Corynebacterium tuberculostearicum,0.7269602226223604,Mostly Terrestrial,9999,1,0,0,0,0.7269602226223604
Amedibacillus dolichus,0.8587896253602306,Terrestrial Specialist,9999,1,0,0,0,0.8587896253602306
Polynucleobacter sinensis,-0.810771733236942,Aquatic Specialist,9999,0,1,0,0,-0.810771733236942
Polynucleobacter yangtzensis,-0.810771733236942,Aquatic Specialist,9999,0,1,0,0,-0.810771733236942
Polynucleobacter campilacus,-0.810771733236942,Aquatic Specialist,9999,0,1,0,0,-0.810771733236942
Polynucleobacter hirudinilacicola,-0.810771733236942,Aquatic Specialist,9999,0,1,0,0,-0.810771733236942
Polynucleobacter wuianus,-0.810771733236942,Aquatic Specialist,9999,0,1,0,0,-0.810771733236942
Polynucleobacter duraquae,-0.810771733236942,Aquatic Specialist,9999,0,1,0,0,-0.810771733236942
Polynucleobacter paneuropaeus,-0.810771733236942,Aquatic Specialist,9999,0,1,0,0,-0.810771733236942
Polynucleobacter necessarius,-0.810771733236942,Aquatic Specialist,9999,0,1,0,0,-0.810771733236942
Polynucleobacter asymbioticus,-0.810771733236942,Aquatic Specialist,9999,0,1,0,0,-0.810771733236942
Eggerthella lenta,0.7799678197908286,Mostly Terrestrial,9999,1,0,0,0,0.7799678197908286
Paramuribaculum intestinale,0.8771060455896929,Terrestrial Specialist,9999,1,0,0,0,0.8771060455896929
Pseudomonas frederiksbergensis,0.47706834532374093,Mostly Terrestrial,9999,1,0,0,0,0.47706834532374093
Pseudomonas prosekii,0.47706834532374093,Mostly Terrestrial,9999,1,0,0,0,0.47706834532374093
Pseudomonas mediterranea,0.47706834532374093,Mostly Terrestrial,9999,1,0,0,0,0.47706834532374093
Pseudomonas bijieensis,0.47706834532374093,Mostly Terrestrial,9999,1,0,0,0,0.47706834532374093
Pseudomonas corrugata,0.47706834532374093,Mostly Terrestrial,9999,1,0,0,0,0.47706834532374093
Pseudomonas arsenicoxydans,0.47706834532374093,Mostly Terrestrial,9999,1,0,0,0,0.47706834532374093
Pseudomonas mandelii,0.47706834532374093,Mostly Terrestrial,9999,1,0,0,0,0.47706834532374093
Pseudomonas brassicacearum,0.47706834532374093,Mostly Terrestrial,9999,1,0,0,0,0.47706834532374093
Pseudomonas lini,0.47706834532374093,Mostly Terrestrial,9999,1,0,0,0,0.47706834532374093
Pseudomonas thivervalensis,0.47706834532374093,Mostly Terrestrial,9999,1,0,0,0,0.47706834532374093
Pseudomonas viciae,0.47706834532374093,Mostly Terrestrial,9999,1,0,0,0,0.47706834532374093
Pseudomonas kilonensis,0.47706834532374093,Mostly Terrestrial,9999,1,0,0,0,0.47706834532374093
Pseudomonas silesiensis,0.47706834532374093,Mostly Terrestrial,9999,1,0,0,0,0.47706834532374093
Bifidobacterium pullorum,0.864635557269572,Terrestrial Specialist,9999,1,0,0,0,0.864635557269572
Bifidobacterium choerinum,0.958020326999558,Terrestrial Specialist,9999,1,0,0,0,0.958020326999558
Microbacterium oxydans,0.3523391812865497,Mostly Terrestrial,9999,1,0,0,0,0.3523391812865497
Microbacterium paraoxydans,0.3523391812865497,Mostly Terrestrial,9999,1,0,0,0,0.3523391812865497
Microbacterium liquefaciens,0.3523391812865497,Mostly Terrestrial,9999,1,0,0,0,0.3523391812865497
Eubacterium limosum,0.6191656340355226,Mostly Terrestrial,9999,1,0,0,0,0.6191656340355226
Eubacterium callanderi,0.6191656340355226,Mostly Terrestrial,9999,1,0,0,0,0.6191656340355226
Peptoniphilus rhinitidis,0.8308264596474204,Terrestrial Specialist,9999,1,0,0,0,0.8308264596474204
Peptoniphilus lacydonensis,0.8308264596474204,Terrestrial Specialist,9999,1,0,0,0,0.8308264596474204
Clostridium sporogenes,0.6683362664139704,Mostly Terrestrial,9999,1,0,0,0,0.6683362664139704
Clostridium combesii,0.5961302629786074,Mostly Terrestrial,9999,1,0,0,0,0.5961302629786074
Mediterraneibacter faecis,0.9114378526243802,Terrestrial Specialist,9999,1,0,0,0,0.9114378526243802
Prevotella amnii,0.928558344019051,Terrestrial Specialist,9999,1,0,0,0,0.928558344019051
